"subtype","mean_nec","median_nec","q25_nec","q75_nec","se_nec","freq_nec","mean_no","median_no","q25_no","q75_no","se_no","freq_no","pval","mean","max","prevalence"
"subtype_aminoglycoside__AAC(6')-Iid",0.000245689975004745,0,0,0,0.00011723481542223,7,0.0056372136218281,0,0,0,0.00333370515863135,5,0.669287441672961,0.00336507151352397,0.431846719491204,0.0428571428571429
"subtype_beta_lactam__ADC-15",0,0,0,0,0,0,2.50750911526566e-06,0,0,0,2.21116616254549e-06,2,0.358953817839163,1.45077313097513e-06,0.000354822193349246,0.00714285714285714
"subtype_beta_lactam__ADC-17",0,0,0,0,0,0,1.06927701314919e-05,0,0,0,1.02786103559929e-05,2,0.358953817839163,6.18653129036315e-06,0.00166416606176477,0.00714285714285714
"subtype_beta_lactam__ADC-18",0,0,0,0,0,0,0.000194474115488932,0,0,0,0.000190213253211103,4,0.188357578455337,0.000112517166818596,0.0308145583688937,0.0142857142857143
"subtype_beta_lactam__ADC-23",0,0,0,0,0,0,6.51367474843213e-05,0,0,0,6.36753844299906e-05,3,0.25793085673427,3.76862610445002e-05,0.010314831085533,0.0107142857142857
"subtype_beta_lactam__ADC-42",0,0,0,0,0,0,3.06944950775952e-06,0,0,0,3.06944950775952e-06,1,0.519395079249406,1.77589578663229e-06,0.000497250820257042,0.00357142857142857
"subtype_beta_lactam__BUT-1",0.00132773447521214,0,0,0,0.000497750682144611,11,0.000138728195391983,0,0,0,9.70244263353931e-05,6,0.642118447653595,0.000639809413316193,0.0330485302550791,0.0607142857142857
"subtype_beta_lactam__CFE-2",0.000603228082131996,0,0,0,0.000219165651400406,10,4.28800542059442e-05,0,0,0,2.38863382682023e-05,10,0.69673739837507,0.000279026723117638,0.0123603865721875,0.0714285714285714
"subtype_beta_lactam__CKO-1",7.35657714325347e-06,0,0,0,6.53497320194747e-06,3,0.0101071513557866,0,0,0,0.0058735523225517,9,0.561017309466727,0.00585080927050121,0.749889760698331,0.0428571428571429
"subtype_beta_lactam__CMY-101",0.000946335329566429,0,0,0,0.000326137277314533,13,0.000185082020235794,0,0,0,0.000107352071681744,6,0.415592029879109,0.000505895914882276,0.0300004360371486,0.0678571428571429
"subtype_beta_lactam__CMY-20",0.000111389213781892,0,0,0,5.65725443635342e-05,4,1.06940052128942e-05,0,0,0,6.30969016117053e-06,4,0.653014634657489,5.31298431098291e-05,0.00422952590629393,0.0285714285714286
"subtype_beta_lactam__CMY-28",0.000463246912547475,0,0,0,0.000234211707345616,4,0.000100875590475218,0,0,0,7.08948783622624e-05,3,0.909166367191771,0.000253589219062812,0.0183843330145335,0.025
"subtype_beta_lactam__CMY-40",0.000473578523209106,0,0,0,0.000198789317837233,11,8.05583097111618e-05,0,0,0,3.73166069719679e-05,12,0.740678879164638,0.000246188256828153,0.0143470482404516,0.0821428571428571
"subtype_beta_lactam__CMY-42",0.000735081993460512,0,0,0,0.000283664838041876,11,0.000119301175581762,0,0,0,7.3119302193216e-05,17,0.311904847878151,0.000378808805973521,0.0211907610368168,0.1
"subtype_beta_lactam__CMY-46",0.000433776194723068,0,0,0,0.000153702942944834,10,0.00024573514414561,0,0,0,0.000125380885682429,10,0.935869914547304,0.000324981015460396,0.0127193436195918,0.0714285714285714
"subtype_beta_lactam__CMY-64",0.000860753563783558,0,0,0,0.000362952622504558,14,0.000648877891092787,0,0,0,0.000259989605383095,16,0.395201212540328,0.000738168353155326,0.0266716943568695,0.107142857142857
"subtype_beta_lactam__CMY-82",0.00373618892474348,0,0,0,0.00156613282916992,16,0.00113363096036808,0,0,0,0.000592883778425607,15,0.858439950786795,0.00223042324535486,0.169659670491589,0.110714285714286
"subtype_beta_lactam__CMY-98",0.00180980403216316,0,0,0,0.000833493460336099,12,0.00070001375331577,0,0,0,0.000461642419767949,10,0.985382316538765,0.00116771108511574,0.0670717222504275,0.0785714285714286
"subtype_beta_lactam__FOX-5",1.43876778041866e-06,0,0,0,1.43876778041866e-06,1,0,0,0,0,0,0,0.60150813444059,6.06337850319293e-07,0.000169774598089402,0.00357142857142857
"subtype_beta_lactam__LAP-1",0,0,0,0,0,0,5.94391882474167e-08,0,0,0,5.94391882474167e-08,1,0.519395079249407,3.43898160574339e-08,9.6291484960815e-06,0.00357142857142857
"subtype_beta_lactam__LAP-2",9.1934403621411e-08,0,0,0,9.1934403621411e-08,1,5.94684072659296e-07,0,0,0,5.05708016646917e-07,2,0.884643809744274,3.82810997850473e-07,8.0472144629924e-05,0.0107142857142857
"subtype_beta_lactam__LEN-21",0.000651711234394063,0,0,0,0.000312095045509571,9,7.52867146151868e-06,0,0,0,7.39103681226018e-06,2,0.0840993485796866,0.000279005608697376,0.0300856893564432,0.0392857142857143
"subtype_beta_lactam__MAB",5.46810848092502e-06,0,0,0,2.96734986646131e-06,4,2.24132158486949e-06,0,0,0,1.31216407514514e-06,3,0.515186220560653,3.6011817767786e-06,0.000268246279853199,0.025
"subtype_beta_lactam__MIR-3",0.000329390899043408,0,0,0,0.00011549979562791,21,0.000115741361209828,0,0,0,5.5867165074266e-05,11,0.0194046525048853,0.000205779380725408,0.00853795727943321,0.114285714285714
"subtype_beta_lactam__MIR-4",1.66891670936152e-05,0,0,0,6.8239301857403e-06,9,9.55178920230526e-05,0,0,0,6.43664738977922e-05,9,0.777757202693786,6.2297215088504e-05,0.00996910021277963,0.0642857142857143
"subtype_beta_lactam__MOX-7",0,0,0,0,0,0,0.000151455136610704,0,0,0,0.000151455136610704,1,0.396817592214783,8.76276147533361e-05,0.0245357321309341,0.00357142857142857
"subtype_beta_lactam__OKP-A-10",9.91011569692577e-06,0,0,0,4.44955022839973e-06,6,0,0,0,0,0,0,0.000144945966648735,4.17640590084729e-06,0.0003149609822929,0.0214285714285714
"subtype_beta_lactam__OXA-1",0,0,0,0,0,0,0.0195218160524584,0,0,0,0.0125840973324626,4,0.115511439416954,0.0112947650017795,1.80716045859625,0.0142857142857143
"subtype_beta_lactam__OXA-10",0,0,0,0,0,0,4.25786973051765e-05,0,0,0,4.25786973051765e-05,1,0.592980098017424,2.46348177265664e-05,0.00689774896343859,0.00357142857142857
"subtype_beta_lactam__OXA-129",0,0,0,0,0,0,5.1487991535591e-07,0,0,0,4.49508236266295e-07,2,0.358953817839163,2.97894808170205e-07,7.19902078715808e-05,0.00714285714285714
"subtype_beta_lactam__OXA-226",9.27607026120236e-06,0,0,0,7.97453014768155e-06,2,1.30452895205299e-05,0,0,0,7.02426005674446e-06,8,0.287786003601082,1.14568328326705e-05,0.00102884684643479,0.0357142857142857
"subtype_beta_lactam__OXA-272",2.20172521322152e-06,0,0,0,1.66154444007556e-06,2,4.92964584052492e-06,0,0,0,4.78364380726287e-06,2,0.811680775834779,3.78002214758991e-06,0.000774730818543574,0.0142857142857143
"subtype_beta_lactam__OXA-273",0,0,0,0,0,0,4.07668753657286e-06,0,0,0,3.89818161818353e-06,2,0.358953817839163,2.3586549318743e-06,0.000631002476641825,0.00714285714285714
"subtype_beta_lactam__OXA-33",0,0,0,0,0,0,0.000132542029994629,0,0,0,8.62200758476307e-05,3,0.136138259665278,7.66850316397496e-05,0.0124382108773392,0.0107142857142857
"subtype_beta_lactam__OXA-36",6.48838231706693e-06,0,0,0,6.18799091779807e-06,2,7.32564535319784e-06,0,0,0,3.52305590406369e-06,5,0.563420443626784,6.97279878797124e-06,0.000729601572178832,0.025
"subtype_beta_lactam__OXA-421",0,0,0,0,0,0,3.9828077014812e-06,0,0,0,2.76674503924082e-06,3,0.25793085673427,2.30433874157127e-06,0.000420668317761217,0.0107142857142857
"subtype_beta_lactam__OXY-1-4",0.000223846451159361,0,0,0,7.58807853760958e-05,20,0.00389541208534562,0,0,0,0.00135621756701854,36,0.0757731138464752,0.00234810942522427,0.142190636031317,0.2
"subtype_beta_lactam__OXY-2-10",0.00127324990678629,0,0,0,0.0004874965811568,21,7.31380375711604e-05,0,0,0,4.91369715333542e-05,13,0.757302274397404,0.000578899468168966,0.0287796677262766,0.121428571428571
"subtype_beta_lactam__OXY-2-5",0.00628769779983266,0,0,0,0.00249600624655867,20,0.000240878387055621,0,0,0,0.000228159971804841,11,0.402870472839079,0.0027891808538688,0.148690848498585,0.110714285714286
"subtype_beta_lactam__OXY-2-8",0.0096660889976412,0,0,0,0.00331320785950127,16,0.000378133043793273,0,0,0,0.0003464775816054,17,0.185531220302892,0.0042923430529149,0.20099626427644,0.117857142857143
"subtype_beta_lactam__OXY-3-1",3.11132557743472e-05,0,0,0,2.3766757085898e-05,6,0.000185554290700533,0,0,0,0.000115392444167178,7,0.933103263568706,0.00012046842598164,0.0173878213603598,0.0464285714285714
"subtype_beta_lactam__SHV-48",1.29687065407461e-07,0,0,0,1.29687065407461e-07,1,0,0,0,0,0,0,0.120632402456646,5.465383470743e-08,1.53030737180804e-05,0.00357142857142857
"subtype_beta_lactam__TEM-80",8.2635734195034e-07,0,0,0,8.2635734195034e-07,1,1.63017516105835e-06,0,0,0,9.3476308584636e-07,4,0.693403025662015,1.29142336586283e-06,0.000109464567782269,0.0178571428571429
"subtype_fosfomycin__FosM1",0,0,0,0,0,0,3.1899636198567e-06,0,0,0,1.57845334851713e-06,5,0.122174849289751,1.84562180863138e-06,0.00016430777007221,0.0178571428571429
"subtype_fosfomycin__FosM2",3.55272431465364e-07,0,0,0,2.50614952851881e-07,2,2.28958121808681e-07,0,0,0,2.28958121808681e-07,1,0.152531213549884,2.82190580878284e-07,3.70912157330064e-05,0.0107142857142857
"subtype_macrolide-lincosamide-streptogramin__vat(H)",5.25520921431205e-06,0,0,0,3.18616892029821e-06,3,2.51521120509901e-06,0,0,0,1.96353329859697e-06,3,0.551154701393273,3.66992465183879e-06,0.000307313846984519,0.0214285714285714
"subtype_quinolone__QnrB21",6.49537765524296e-05,0,0,0,4.67450609973175e-05,2,0.000453357775841198,0,0,0,0.000304283368425318,7,0.206115040052698,0.000289673233283789,0.0466388811917117,0.0321428571428571
"subtype_trimethoprim__dfrA16",2.96928856839452e-05,0,0,0,2.2627674663932e-05,5,0.000866999285346021,0,0,0,0.00047276871564425,8,0.832224574497004,0.000514134445488432,0.0582171198328054,0.0464285714285714
"subtype_trimethoprim__dfrA17",0.0542820458161915,0,0,0,0.023414213575114,11,0.0704517518934241,0,0,0,0.0256271132175609,22,0.869462315645404,0.0636373757608761,1.87865146600488,0.117857142857143
"subtype_vancomycin__vanC",3.54566149159822e-06,0,0,0,1.91885336401157e-06,5,9.72652419319197e-05,0,0,0,6.04960084688253e-05,9,0.564183873891424,5.776913303207e-05,0.00872978959894712,0.05
"subtype_vancomycin__vanYA",7.80520121970274e-05,0,0,0,4.90569752571911e-05,5,0.000130033475281269,0,0,0,0.000114631348661092,5,0.788016819583478,0.00010812700155291,0.0184258046790197,0.0357142857142857
"subtype_aminoglycoside__AAC(6')-Iz",0,0,0,0,0,0,0.00707399854630804,0,0,0,0.00503951263197444,4,0.120557623498067,0.00409281344464965,0.660149772370043,0.0142857142857143
"subtype_aminoglycoside__aadA11",0,0,0,0,0,0,1.15196475761689e-05,0,0,0,8.55726360671097e-06,3,0.312113336728557,6.66493895478344e-06,0.00126846112447494,0.0107142857142857
"subtype_aminoglycoside__aadA7",0,0,0,0,0,0,2.93932896272937e-06,0,0,0,2.2788182365542e-06,2,0.227253551209605,1.70061175700771e-06,0.000346423607682672,0.00714285714285714
"subtype_beta_lactam__ACT-1",0.000247190376374959,0,0,0,0.000132014024164925,11,4.47008772048516e-06,0,0,0,2.29001016909481e-06,5,0.100043592639576,0.000106759352224871,0.0107428651300468,0.0571428571428571
"subtype_beta_lactam__ACT-3",0.000250101347585523,0,0,0,0.00013841162167559,7,1.81826817717389e-05,0,0,0,1.4024377412111e-05,5,0.143533725584261,0.000115919833793262,0.0133083050032441,0.0428571428571429
"subtype_beta_lactam__ACT-4",0.00172797730068143,0,0,3.76825294671793e-05,0.00122981823333906,30,0.000972451881038774,0,0,0,0.000687339896441967,20,0.0523910962098362,0.00129085187931675,0.143715770988176,0.178571428571429
"subtype_beta_lactam__ACT-9",0.000116942833480917,0,0,0,4.3483460206963e-05,22,0.000129179850997572,0,0,0,8.63903771150774e-05,13,0.0655500233624714,0.000124022822186982,0.0137015292319155,0.125
"subtype_beta_lactam__CMY-100",0.000763881258212861,0,0,0,0.000492401498339106,7,0.000696750101570417,0,0,0,0.000385633060830047,16,0.094823629422927,0.00072504108901259,0.057753314134509,0.0821428571428571
"subtype_beta_lactam__CMY-105",0,0,0,0,0,0,2.27899893069773e-06,0,0,0,1.55727714813835e-06,3,0.172738988174842,1.31856366704655e-06,0.000186773403548172,0.0107142857142857
"subtype_beta_lactam__CMY-13",0.000196131510682393,0,0,0,7.99341937485516e-05,14,0.000448988942696529,0,0,0,0.000260803420877003,13,0.799269266805802,0.000342427596347714,0.0382753149335331,0.0964285714285714
"subtype_beta_lactam__CMY-30",0,0,0,0,0,0,9.79254384876463e-07,0,0,0,9.79254384876463e-07,1,0.396817592214783,5.66568608392811e-07,0.000158639210349987,0.00357142857142857
"subtype_beta_lactam__CMY-38",0,0,0,0,0,0,0.000215879210411446,0,0,0,0.000118299781075573,12,0.00799641174775823,0.000124901543166622,0.0169711455216094,0.0428571428571429
"subtype_beta_lactam__CMY-4",1.0820542010751e-05,0,0,0,8.12360754403759e-06,2,0.000575087583674854,0,0,0,0.000268464018681461,16,0.0199049179300488,0.000337289330402125,0.0333526921638851,0.0642857142857143
"subtype_beta_lactam__CMY-47",0,0,0,0,0,0,8.51804394299705e-06,0,0,0,6.07446044551214e-06,5,0.0814181332920692,4.92829685273401e-06,0.000946386481948593,0.0178571428571429
"subtype_beta_lactam__CMY-61",9.95672318500659e-06,0,0,0,3.43490220971852e-06,9,0.000236662092794583,0,0,0,0.000124741901341708,10,0.641916401863606,0.000141121972744833,0.0172504201430647,0.0678571428571429
"subtype_beta_lactam__CMY-63",2.04946898294628e-05,0,0,0,8.73987126088404e-06,7,0.000102751031572547,0,0,0,5.50072601080047e-05,9,0.570668555000412,6.80858589808184e-05,0.00627356669794644,0.0571428571428571
"subtype_beta_lactam__CMY-67",3.49877376183981e-06,0,0,0,2.69287799532669e-06,2,1.12065841526423e-05,0,0,0,7.02938070857701e-06,4,0.355020854918849,7.9582926308041e-06,0.000852443706166931,0.0214285714285714
"subtype_beta_lactam__CMY-68",3.63460851183713e-06,0,0,0,3.16807800737139e-06,2,4.67409160777198e-05,0,0,0,3.11270720269584e-05,5,0.446724361594842,2.85746864606692e-05,0.0047591763104996,0.025
"subtype_beta_lactam__CMY-74",7.16616780245001e-05,0,0,0,2.93502289018125e-05,10,2.38494400490838e-05,0,0,0,1.5110746860471e-05,9,0.940759858773098,4.39988831958664e-05,0.00273749190438179,0.0678571428571429
"subtype_beta_lactam__CMY-75",1.07721391584301e-07,0,0,0,1.07721391584301e-07,1,4.50255736575766e-05,0,0,0,2.99337311817813e-05,7,0.146752692825048,2.60959073454798e-05,0.00459070020770959,0.0285714285714286
"subtype_beta_lactam__CMY-77",0.000395439903065492,0,0,0,0.000191141835960565,12,0.000160256226825381,0,0,0,9.549730810954e-05,13,0.499197579768785,0.000259369347526571,0.0132070076663373,0.0892857142857143
"subtype_beta_lactam__CMY-79",0.000247424093925092,0,0,0,0.000120253002164378,8,7.50206883278395e-05,0,0,0,5.0425883402042e-05,8,0.946315612803421,0.00014767640925811,0.00978252251386683,0.0571428571428571
"subtype_beta_lactam__CMY-80",0.00023075021978073,0,0,0,8.14668810901952e-05,9,3.62052457551318e-05,0,0,0,2.1659973601782e-05,6,0.778845658167434,0.000118192056237348,0.00476836037103402,0.0535714285714286
"subtype_beta_lactam__CMY-83",0.000182380460697849,0,0,0,0.000115070539207477,9,2.06322892619521e-05,0,0,0,1.76921732273913e-05,6,0.989322768685013,8.8797590081366e-05,0.0130391837210866,0.0535714285714286
"subtype_beta_lactam__CMY-86",5.72539439683064e-07,0,0,0,5.72539439683064e-07,1,0,0,0,0,0,0,0.60150813444059,2.41284478152148e-07,6.75596538826015e-05,0.00357142857142857
"subtype_beta_lactam__CMY-93",0.000315762632001719,0,0,0,0.000162029792388653,12,3.80993108682244e-05,0,0,0,2.16565651972633e-05,8,0.766081008958698,0.000155114567631626,0.0180161738464911,0.0714285714285714
"subtype_beta_lactam__OKP-A-16",0.000685300481245361,0,0,0,0.000348982972631277,6,7.11502754373231e-05,0,0,0,5.12211003441293e-05,4,0.141331663865335,0.000329970719313568,0.0240969012134545,0.0357142857142857
"subtype_beta_lactam__OXA-29",0,0,0,0,0,0,3.01280206853683e-05,0,0,0,3.01280206853683e-05,1,0.592980098017424,1.74312119679631e-05,0.00488073935102966,0.00357142857142857
"subtype_beta_lactam__OXA-416",0,0,0,0,0,0,1.4978860563902e-05,0,0,0,1.4978860563902e-05,1,0.592980098017424,8.66634075482904e-06,0.00242657541135213,0.00357142857142857
"subtype_beta_lactam__OXA-484",0,0,0,0,0,0,1.59277476584479e-05,0,0,0,1.59277476584479e-05,1,0.592980098017424,9.21533971667343e-06,0.00258029512066856,0.00357142857142857
"subtype_beta_lactam__OXA-724",0,0,0,0,0,0,4.73179134680751e-05,0,0,0,4.73179134680751e-05,1,0.592980098017424,2.73767927922435e-05,0.00766550198182817,0.00357142857142857
"subtype_beta_lactam__SHV-24",5.05374597959258e-06,0,0,0,3.34885909726865e-06,3,2.23716396799731e-06,0,0,0,1.17434634201024e-06,4,0.548715935642453,3.42415210145532e-06,0.000355119090609575,0.025
"subtype_beta_lactam__TEM-47",3.01445312712671e-06,0,0,0,3.01445312712671e-06,1,3.67183648933396e-07,0,0,0,3.08898573669101e-07,2,0.933948516722442,1.48281864331487e-06,0.000355705469000952,0.0107142857142857
"subtype_beta_lactam__Vibrio cholerae varG",0,0,0,0,0,0,1.12602137496998e-05,0,0,0,1.12602137496998e-05,1,0.592980098017424,6.51483795518343e-06,0.00182415462745136,0.00357142857142857
"subtype_beta_lactam__cphA4",0,0,0,0,0,0,3.78667591027172e-05,0,0,0,3.78667591027172e-05,1,0.592980098017424,2.19086249094293e-05,0.00613441497464019,0.00357142857142857
"subtype_beta_lactam__cphA8",0,0,0,0,0,0,1.7324661027387e-06,0,0,0,1.7324661027387e-06,1,0.592980098017424,1.0023553880131e-06,0.000280659508643669,0.00357142857142857
"subtype_chloramphenicol__catII from Escherichia coli K-12",4.46483723377847e-07,0,0,0,4.46483723377848e-07,1,0.000482593407629573,0,0,0,0.000357500145498632,4,0.52545785443165,0.000279402918269105,0.0522812004540528,0.0178571428571429
"subtype_macrolide-lincosamide-streptogramin__VatI",6.05864887967172e-05,0,0,0,3.13955153386382e-05,5,4.05041015592021e-05,0,0,0,1.53473065868279e-05,15,0.114325724475235,4.89673933235834e-05,0.00269643687962481,0.0714285714285714
"subtype_macrolide-lincosamide-streptogramin__msr(H)",0,0,0,0,0,0,5.08945124111414e-06,0,0,0,5.08945124111414e-06,1,0.592980098017424,2.94461107521604e-06,0.00082449110106049,0.00357142857142857
"subtype_quinolone__QnrB12",0,0,0,0,0,0,5.12142585585458e-05,0,0,0,3.63821048850048e-05,5,0.101815274986705,2.96311067374443e-05,0.00561725432281732,0.0178571428571429
"subtype_quinolone__QnrB33",4.58747779012732e-05,0,0,0,3.36818609207343e-05,3,0.00105289531287025,0,0,0,0.000818287374828174,10,0.254004414659887,0.000628508087419036,0.131482884782955,0.0464285714285714
"subtype_quinolone__QnrB4",2.63592801701079e-06,0,0,0,2.63592801701079e-06,1,5.86441187173397e-05,0,0,0,5.33944103184534e-05,5,0.403577921542144,3.50406669222011e-05,0.00864207916518543,0.0214285714285714
"subtype_quinolone__QnrB5",4.07857281685536e-05,0,0,0,2.96972927807227e-05,2,0.000359222891572986,0,0,0,0.000199795366895187,11,0.0562826849919673,0.000225024372709689,0.0299622084555693,0.0464285714285714
"subtype_quinolone__QnrB55",4.82350554651822e-06,0,0,0,3.59594313751483e-06,3,0.000110207892211294,0,0,0,7.72005125752055e-05,5,0.925145973409426,6.57959006882813e-05,0.0118059520198707,0.0285714285714286
"subtype_quinolone__QnrS6",0,0,0,0,0,0,1.01340022433556e-05,0,0,0,1.01340022433556e-05,1,0.592980098017424,5.86324415508432e-06,0.00164170836342361,0.00357142857142857
"subtype_tetracycline__otr(C)",0,0,0,0,0,0,6.34223923892685e-06,0,0,0,6.34223923892685e-06,1,0.592980098017424,3.66943841680768e-06,0.00102744275670615,0.00357142857142857
"subtype_trimethoprim__dfrI",0,0,0,0,0,0,7.7470694280512e-06,0,0,0,5.26064921640698e-06,3,0.238542430582713,4.48223302622962e-06,0.000787976567131844,0.0107142857142857
"subtype_aminoglycoside__AAC(6')-Ib",0,0,0,0,0,0,0.000114497998122852,0,0,0,6.89352625601121e-05,5,0.0506164803712565,6.62452703425074e-05,0.0100324323756967,0.0178571428571429
"subtype_aminoglycoside__AAC(6')-Ib-Suzhou",0,0,0,0,0,0,0.000817627564600412,0,0,0,0.000510174167809049,5,0.0506164803712565,0.000473055948090238,0.0728111048928971,0.0178571428571429
"subtype_aminoglycoside__AAC(6')-Ib10",0,0,0,0,0,0,0.000225042703299921,0,0,0,0.000108103426428494,6,0.0438240585034091,0.000130203278337811,0.0135858596991079,0.0214285714285714
"subtype_aminoglycoside__AAC(6')-Ib3",0,0,0,0,0,0,0.00017750974502392,0,0,0,0.000111750772382308,4,0.0828369327214888,0.00010270206676384,0.0159655913075603,0.0142857142857143
"subtype_aminoglycoside__AAC(6')-Ib9",0,0,0,0,0,0,0.000122298550025488,0,0,0,6.25364699984887e-05,5,0.0506164803712565,7.07584468004608e-05,0.00783050788784352,0.0178571428571429
"subtype_aminoglycoside__ANT(3'')-IIa",1.67007063460311e-05,0,0,0,7.20620687916198e-06,8,0.000180254525545506,0,0,0,0.000106359926746095,14,0.956813621207235,0.000111328273168585,0.0135089865580416,0.0785714285714286
"subtype_aminoglycoside__ANT(3'')-Ii-AAC(6')-IId fusion protein",0,0,0,0,0,0,4.8578960186802e-06,0,0,0,3.22000011879836e-06,4,0.105626705317452,2.81063983937926e-06,0.000474702840316865,0.0142857142857143
"subtype_beta_lactam__ACT-10",2.44225615890397e-05,0,0,0,1.06829651931878e-05,12,1.07561321206297e-05,0,0,0,5.32254987353145e-06,6,0.1255253246187,1.6515555968031e-05,0.000895627565486165,0.0642857142857143
"subtype_beta_lactam__ACT-38",5.51295637369861e-05,0,0,0,2.62273923105054e-05,15,2.34358796882731e-05,0,0,0,1.20374634315878e-05,9,0.115434037955858,3.67925036802307e-05,0.00282155988078956,0.0857142857142857
"subtype_beta_lactam__CMY-102",7.5934529600177e-07,0,0,0,7.5934529600177e-07,1,1.37392022104346e-05,0,0,0,9.07782495530348e-06,4,0.304925880337812,8.26911965363789e-06,0.00113125285555809,0.0178571428571429
"subtype_beta_lactam__CMY-111",0,0,0,0,0,0,5.4536190034617e-07,0,0,0,5.4536190034617e-07,1,0.396817592214783,3.15530813771713e-07,8.83486278560795e-05,0.00357142857142857
"subtype_beta_lactam__CMY-114",0,0,0,0,0,0,3.61836976511712e-05,0,0,0,2.02388323502769e-05,4,0.0828369327214886,2.09348536410348e-05,0.00231228667207102,0.0142857142857143
"subtype_beta_lactam__CMY-132",0,0,0,0,0,0,6.05115312057657e-07,0,0,0,6.05115312057657e-07,1,0.396817592214783,3.50102430547644e-07,9.80286805533404e-05,0.00357142857142857
"subtype_beta_lactam__CMY-14",0,0,0,0,0,0,1.47472775330467e-05,0,0,0,1.21837379475231e-05,5,0.0993114353685989,8.53235342983414e-06,0.00196155895322078,0.0178571428571429
"subtype_beta_lactam__CMY-15",1.1294466833135e-05,0,0,0,9.16760226328566e-06,2,7.17837472798882e-05,0,0,0,3.62647231066204e-05,6,0.396530514683447,4.62918362344708e-05,0.00446112688499356,0.0285714285714286
"subtype_beta_lactam__CMY-16",0,0,0,0,0,0,0.000108266329976094,0,0,0,6.65049379414016e-05,5,0.0815050990715236,6.26398052004546e-05,0.00958084685537949,0.0178571428571429
"subtype_beta_lactam__CMY-23",0,0,0,0,0,0,1.06481972850555e-06,0,0,0,9.55836291843947e-07,2,0.289160096535733,6.16074271492498e-07,0.000153831961551502,0.00714285714285714
"subtype_beta_lactam__CMY-25",5.72539439683064e-07,0,0,0,5.72539439683064e-07,1,0,0,0,0,0,0,0.60150813444059,2.41284478152148e-07,6.75596538826015e-05,0.00357142857142857
"subtype_beta_lactam__CMY-31",2.21475711333849e-07,0,0,0,2.21475711333849e-07,1,1.72362926432622e-05,0,0,0,8.14257664346035e-06,9,0.0431931638509226,1.0065762650521e-05,0.00107682373086051,0.0357142857142857
"subtype_beta_lactam__CMY-32",1.57281807112561e-06,0,0,0,1.57281807112561e-06,1,1.08430295266906e-06,0,0,0,7.64368922859149e-07,2,0.526485633278435,1.29017718116146e-06,0.000185592532392822,0.0107142857142857
"subtype_beta_lactam__CMY-35",2.06845883883349e-06,0,0,0,1.64063755326521e-06,2,0.000122311151884265,0,0,0,5.80755404877844e-05,9,0.161515572720525,7.16374455294045e-05,0.00708588472896607,0.0392857142857143
"subtype_beta_lactam__CMY-36",0,0,0,0,0,0,6.90354278318409e-06,0,0,0,4.47166109433939e-06,5,0.081331687196148,3.9941926102708e-06,0.000634556841399946,0.0178571428571429
"subtype_beta_lactam__CMY-37",1.86305630329844e-05,0,0,0,1.13815076442334e-05,6,0.000449023657344157,0,0,0,0.000250937294023089,14,0.134400235962762,0.000267643710455877,0.0363331864189454,0.0714285714285714
"subtype_beta_lactam__CMY-43",0,0,0,0,0,0,1.28143009678498e-06,0,0,0,1.04804940728961e-06,2,0.358953817839163,7.41398841711309e-07,0.000164489858543718,0.00714285714285714
"subtype_beta_lactam__CMY-44",4.95224385041914e-06,0,0,0,3.74035925446282e-06,2,0.000151665141323495,0,0,0,0.000107514488480262,6,0.39852575406922,8.98361345312703e-05,0.0160030889750163,0.0285714285714286
"subtype_beta_lactam__CMY-51",0,0,0,0,0,0,0.000183572120880159,0,0,0,0.000183572120880159,1,0.396817592214783,0.000106209584223521,0.0297386835825858,0.00357142857142857
"subtype_beta_lactam__CMY-53",4.53360642692071e-06,0,0,0,3.68229459962821e-06,2,7.26982798880858e-05,0,0,0,5.47731779742402e-05,6,0.424094119868146,4.3971738929452e-05,0.00876525477578194,0.0285714285714286
"subtype_beta_lactam__CMY-55",0,0,0,0,0,0,1.28563987114935e-06,0,0,0,1.02424808716686e-06,2,0.227253551209605,7.43834496879267e-07,0.000158639210349987,0.00714285714285714
"subtype_beta_lactam__CMY-56",0,0,0,0,0,0,6.52165664591548e-07,0,0,0,4.60564813982274e-07,2,0.227253551209605,3.77324420227967e-07,5.60163888876231e-05,0.00714285714285714
"subtype_beta_lactam__CMY-57",0,0,0,0,0,0,7.30117148168183e-07,0,0,0,5.97144429734778e-07,2,0.358953817839163,4.22424921440163e-07,9.37209659144437e-05,0.00714285714285714
"subtype_beta_lactam__CMY-60",0,0,0,0,0,0,4.08478663411293e-07,0,0,0,2.69372641068791e-07,3,0.25793085673427,2.36334083830819e-07,3.82497213050087e-05,0.0107142857142857
"subtype_beta_lactam__CMY-7",0,0,0,0,0,0,2.18979399197207e-06,0,0,0,1.25271368545782e-06,4,0.130938533037732,1.26695223821241e-06,0.000158639210349987,0.0142857142857143
"subtype_beta_lactam__CMY-78",8.61968348441586e-06,0,0,0,4.95607255039691e-06,6,0.000156227504300144,0,0,0,6.63633297685147e-05,12,0.149688712245494,9.40213512420874e-05,0.00753295886722512,0.0642857142857143
"subtype_beta_lactam__CMY-94",0,0,0,0,0,0,1.42571760795895e-05,0,0,0,9.62509367700859e-06,3,0.238780530205943,8.24879473176249e-06,0.0013561891307857,0.0107142857142857
