id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
SRR17713591_k141_1456:4560-5288	298	34	729	0	100.00%	100%
SRR17713592_k141_102:4560-5288	298	34	729	0	100.00%	100%
SRR17722013_k141_954:1427-2155	298	34	729	0	100.00%	100%
SRR17722168_k141_102:1427-2155	298	34	729	0	100.00%	100%
SRR17722230_k141_76:23-751	298	34	729	0	100.00%	100%
SRR17722278_k141_563:1427-2155	298	34	729	0	100.00%	100%
SRR17722308_k141_2482:1427-2155	298	34	729	0	100.00%	100%
SRR17722527_k141_173:23-751	298	34	729	0	100.00%	100%
SRR17722576_k141_12629:23-751	298	34	729	0	100.00%	100%
SRR17722593_k141_2953:23-751	298	34	729	0	100.00%	100%
SRR17722612_k141_2069:2358-3086	298	34	729	0	100.00%	100%
SRR17722613_k141_24:3172-3900	298	34	729	0	100.00%	100%
SRR17722654_k141_1342:1427-2155	298	34	729	0	100.00%	100%
SRR17722656_k141_783:1427-2155	298	34	729	0	100.00%	100%
SRR17722664_k141_247:4560-5288	298	34	729	0	100.00%	100%
SRR17722716_k141_2057:3048-3776	298	34	729	0	100.00%	100%
SRR17722908_k141_3045:4556-5284	298	34	729	0	100.00%	100%
SRR17779959_k141_429:1427-2155	298	34	729	0	100.00%	100%
SRR17779960_k141_261:1427-2155	298	34	729	0	100.00%	100%
SRR17780004_k141_1250:1452-2180	298	34	729	0	100.00%	100%
SRR17780026_k141_1398:1452-2180	298	34	729	0	100.00%	100%
SRR17780058_k141_143:1452-2180	298	34	729	0	100.00%	100%
SRR17780338_k141_167:1452-2180	298	34	729	0	100.00%	100%
SRR17780360_k141_269:1427-2155	298	34	729	0	100.00%	100%
SRR17780362_k141_391:1427-2155	298	34	729	0	100.00%	100%
SRR17780374_k141_92:1427-2155	298	34	729	0	100.00%	100%
SRR17780596_k141_479:1452-2180	298	34	729	0	100.00%	100%
SRR17780608_k141_180:1452-2180	298	34	729	0	100.00%	100%
SRR17780760_k141_81:4554-5282	298	34	729	0	100.00%	100%
SRR3131957_k141_4250:984-1712	298	34	729	0	100.00%	100%
SRR5405691_k141_4567:40-768	298	34	729	0	99.86%	100%
SRR6257384_k119_2003:2735-3463	298	34	729	0	100.00%	100%
SRR25947264_k141_126557:69134-69862	299	3	729	1	100	100%
SRR5405736_k141_1111:12996-13724	299	3	729	0	100.00%	100%
SRR5405740_k141_9697:33556-34284	299	3	729	0	100.00%	100%
SRR4305090_k119_7112:1650-2375	300	1	726	1	100	100%
S_ID053_T2_k141_1316:1-720	301	4	720	1	100	100%
SRR17780453_k141_556:3-713	301	4	711	0	99.44%	98%
SRR17780422_k141_600:1709-2395	301	4	687	0	99.42%	95%
SRR5963240_k141_2563:3989-4636	301	4	648	0	99.69%	90%
S_ID055_T3_k141_7108:2083-2802	302	1	720	1	100	100%
ERR4406623_k141_2047:3-713	303	9	711	1	100	100%
ERR4407203_k141_2690:1-678	303	9	678	0	100.00%	95%
SRR17722260_k141_1955:1-678	303	9	678	0	100.00%	95%
ERR4407202_k141_5418:3-650	303	9	648	0	100.00%	91%
SRR17722864_k141_1690:3-650	303	9	648	0	100.00%	91%
SRR17780535_k141_51:3-650	303	9	648	0	100.00%	91%
SRR21171250_k141_1730:3-650	303	9	648	0	100.00%	91%
ERR4407179_k141_1839:3866-4507	303	9	642	0	100.00%	90%
SRR17779935_k141_33:1-642	303	9	642	0	100.00%	90%
S_ID032_T4_k141_2261:3-713	304	2	711	1	100	100%
SRR17722524_k141_1953:3-713	304	2	711	0	100.00%	100%
SRR3131780_k141_658:1-705	305	2	705	1	100	100%
SRR13774562_k141_2835:7523-8185	305	2	663	0	99.85%	94%
SRR3131762_k141_869:3-701	306	1	699	1	100	100%
SRR13774433_k141_367:2477-3172	307	1	696	1	100	100%
S_ID063_T3_k141_3466:455-1144	308	1	690	1	100	100%
S_ID085_T2_k141_3966:3-692	309	1	690	1	100	100%
SRR9865728_k141_20442:614-1294	310	1	681	1	100	100%
SRR21171058_k141_347:1-678	311	1	678	1	100	100%
S_ID032_T2_k141_1036:2137-2808	312	1	672	1	100	100%
SRR17780018_k141_156:1867-2538	313	2	672	1	100	100%
SRR17722192_k141_4193:413-1066	313	2	654	0	100.00%	97%
SRR6257406_k119_5215:2-664	314	1	663	1	100	100%
SRR17779771_k141_478:1-660	315	2	660	1	100	100%
SRR17780351_k141_6958:3-599	315	2	597	0	99.66%	90%
SRR17780365_k141_3816:2-661	316	1	660	1	100	100%
SRR17780398_k141_479:1-660	317	1	660	1	100	100%
ERR1600430_k141_111:1096-1752	318	20	657	1	100	100%
ERR1600431_k141_506:341-997	318	20	657	0	100.00%	100%
SRR17722357_k141_1118:364-1020	318	20	657	0	100.00%	100%
SRR17722358_k141_235:363-1019	318	20	657	0	100.00%	100%
SRR17722361_k141_1399:4271-4927	318	20	657	0	100.00%	100%
SRR17722362_k141_186:4271-4927	318	20	657	0	100.00%	100%
SRR17722363_k141_870:364-1020	318	20	657	0	100.00%	100%
SRR17722371_k141_1202:363-1019	318	20	657	0	100.00%	100%
SRR17722375_k141_3142:4271-4927	318	20	657	0	100.00%	100%
SRR9865529_k141_153:388-1044	318	20	657	0	100.00%	100%
SRR9865712_k141_9168:887-1543	318	20	657	0	100.00%	100%
SRR9865791_k141_1630:364-1020	318	20	657	0	100.00%	100%
S_ID030_T3_k141_18745:142-792	318	20	651	0	99.69%	99%
S_ID031_T3_k141_4069:142-792	318	20	651	0	99.69%	99%
S_ID031_T4_k141_4780:142-792	318	20	651	0	99.69%	99%
S_ID039_T4_k141_6991:142-792	318	20	651	0	99.69%	99%
S_ID055_T3_k141_7027:142-792	318	20	651	0	99.69%	99%
S_ID057_T3_k141_5131:142-792	318	20	651	0	99.69%	99%
S_ID085_T2_k141_1217:918-1568	318	20	651	0	99.69%	99%
S_ID085_T4_k141_6264:142-792	318	20	651	0	99.69%	99%
S_ID090_T4_k141_258:1155-1808	319	1	654	1	100	100%
SRR17779978_k141_858:423-1076	320	2	654	1	100	100%
SRR17722936_k141_499:2-646	320	2	645	0	100.00%	98%
ERR4407015_k141_516:10178-10825	321	2	648	1	100	100%
SRR17722220_k141_3247:3128-3712	321	2	585	0	99.49%	90%
ERR4407053_k141_2274:10179-10826	322	5	648	1	100	100%
ERR4407072_k141_195:3-650	322	5	648	0	100.00%	100%
ERR4407178_k141_4318:10179-10826	322	5	648	0	100.00%	100%
SRR17722864_k141_2267:3990-4637	322	5	648	0	99.54%	100%
SRR17780436_k141_4269:3-650	322	5	648	0	100.00%	100%
S_ID032_T5_k141_12198:3-650	323	1	648	1	100	100%
SRR17722159_k141_4878:5863-6510	324	2	648	1	100	100%
SRR17722188_k141_1712:4861-5508	324	2	648	0	100.00%	100%
SRR3132401_k141_474:2-649	325	1	648	1	100	100%
ERR4406938_k141_5772:2960-3604	326	3	645	1	100	100%
ERR4406939_k141_3727:1090-1734	326	3	645	0	100.00%	100%
ERR4407210_k141_1679:37-681	326	3	645	0	99.53%	100%
S_ID055_T2_k141_5961:2093-2737	327	1	645	1	100	100%
SRR13622790_k141_3009:2765-3409	328	17	645	1	100	100%
SRR13774512_k141_384:3276-3920	328	17	645	0	100.00%	100%
SRR13774535_k141_20210:4357-5001	328	17	645	0	100.00%	100%
SRR17722004_k141_321:2408-3052	328	17	645	0	100.00%	100%
SRR17722103_k141_3918:1846-2490	328	17	645	0	100.00%	100%
SRR17722106_k141_2690:1646-2290	328	17	645	0	100.00%	100%
SRR17780707_k141_1191:4451-5095	328	17	645	0	100.00%	100%
SRR17780708_k141_2297:5021-5665	328	17	645	0	100.00%	100%
SRR17780712_k141_185:2453-3097	328	17	645	0	100.00%	100%
SRR17780726_k141_1039:4354-4998	328	17	645	0	100.00%	100%
SRR5405638_k141_2774:4214-4858	328	17	645	0	100.00%	100%
SRR5405641_k141_612:4354-4998	328	17	645	0	100.00%	100%
SRR5405644_k141_272:4354-4998	328	17	645	0	100.00%	100%
SRR5405651_k141_1376:4354-4998	328	17	645	0	100.00%	100%
SRR5405965_k119_186:1102-1746	328	17	645	0	100.00%	100%
SRR5963201_k141_716:2725-3369	328	17	645	0	100.00%	100%
SRR5963216_k141_3613:2725-3369	328	17	645	0	100.00%	100%
SRR13774613_k141_3638:711-1355	329	5	645	1	100	100%
SRR17721950_k141_6705:691-1335	329	5	645	0	100.00%	100%
SRR17722940_k141_1893:711-1355	329	5	645	0	100.00%	100%
SRR3131913_k141_6830:238-882	329	5	645	0	100.00%	100%
SRR3131788_k141_7377:1693-2301	329	5	609	0	100.00%	94%
S_ID093_T3_k141_3471:334-975	330	5	642	1	100	100%
SRR13622800_k141_8765:6178-6819	330	5	642	0	99.07%	100%
SRR13622803_k141_1397:6178-6819	330	5	642	0	99.07%	100%
SRR13622852_k141_52022:2515-3156	330	5	642	0	99.07%	100%
SRR13622918_k141_32421:621-1262	330	5	642	0	99.07%	100%
S_ID094_T4_k141_1462:6711-7352	331	2	642	1	100	100%
SRR13774608_k141_917:287-928	331	2	642	0	100.00%	100%
SRR17779857_k141_268:434-1075	332	4	642	1	100	100%
SRR17779860_k141_80:434-1075	332	4	642	0	99.84%	100%
SRR17779861_k141_460:434-1075	332	4	642	0	99.84%	100%
SRR17779862_k141_202:434-1075	332	4	642	0	99.84%	100%
ERR4406616_k141_4477:916-1554	333	6	639	1	100	100%
ERR4406856_k141_1419:54-692	333	6	639	0	100.00%	100%
ERR4406888_k141_242:443-1081	333	6	639	0	100.00%	100%
ERR4406893_k141_292:811-1449	333	6	639	0	100.00%	100%
ERR4406894_k141_2981:376-1014	333	6	639	0	100.00%	100%
ERR4407228_k141_5197:344-982	333	6	639	0	100.00%	100%
SRR17780394_k141_627:2-640	334	1	639	1	100	100%
SRR17780394_k141_1925:3-641	335	1	639	1	100	100%
SRR5405965_k119_1501:3-641	336	7	639	1	100	100%
SRR17722707_k141_339:2164-2796	336	7	633	0	100.00%	99%
SRR17780033_k141_4923:282-914	336	7	633	0	99.84%	99%
SRR17780487_k141_3135:224-856	336	7	633	0	100.00%	99%
SRR17780488_k141_719:1815-2447	336	7	633	0	100.00%	99%
SRR6257403_k119_546:986-1618	336	7	633	0	100.00%	99%
SRR13774593_k141_6382:1-579	336	7	579	0	100.00%	90%
SRR17722323_k141_3854:5449-6081	337	1	633	1	100	100%
SRR3131788_k141_7377:3-635	338	1	633	1	100	100%
SRR17779857_k141_119:2573-3202	339	1	630	1	100	100%
SRR17780709_k141_2743:1-630	340	1	630	1	100	100%
SRR17722727_k141_955:5883-6509	341	8	627	1	100	100%
SRR17779828_k141_113:4587-5201	341	8	615	0	99.84%	98%
SRR17722301_k141_215:1-612	341	8	612	0	100.00%	97%
ERR4407201_k141_601:2-607	341	8	606	0	99.83%	96%
ERR4406643_k141_473:2-592	341	8	591	0	99.83%	94%
SRR17780316_k141_724:954-1541	341	8	588	0	99.66%	93%
SRR17722187_k141_722:2-586	341	8	585	0	99.83%	93%
S_ID066_T3_k141_2477:779-1357	341	8	579	0	99.65%	92%
ERR4407014_k141_14361:1803-2426	342	2	624	1	100	100%
SRR17722690_k141_5250:2-568	342	2	567	0	99.47%	90%
SRR17780408_k141_1061:925-1548	343	3	624	1	100	100%
SRR5963166_k141_3049:450-1058	343	3	609	0	99.01%	97%
SRR17722322_k141_2055:2-607	343	3	606	0	99.01%	97%
SRR5405757_k141_1789:1992-2612	344	2	621	1	100	100%
SRR21171334_k141_1413:3-581	344	2	579	0	99.65%	93%
SRR17722462_k141_2619:2-619	345	2	618	1	100	100%
SRR21171133_k141_741:3589-4173	345	2	585	0	99.15%	94%
SRR17722013_k141_1631:2466-3077	346	1	612	1	100	100%
SRR17779947_k141_361:3-614	347	2	612	1	100	100%
SRR13774441_k141_2375:2-595	347	2	594	0	100.00%	97%
SRR17722095_k141_3216:574-1182	348	1	609	1	100	100%
SRR17722694_k141_413:1-606	349	6	606	1	100	100%
SRR17722847_k141_315:1-606	349	6	606	0	100.00%	100%
SRR17779808_k141_230:1-606	349	6	606	0	100.00%	100%
SRR17780148_k141_84:1-606	349	6	606	0	99.83%	100%
SRR5405802_k141_1249:1-597	349	6	597	0	100.00%	98%
ERR4407210_k141_1676:2-568	349	6	567	0	100.00%	93%
S_ID073_T3_k141_4680:2-604	350	1	603	1	100	100%
SRR3131772_k141_1337:432-1034	351	1	603	1	100	100%
SRR13622848_k141_40434:3822-4421	352	2	600	1	100	100%
SRR13622849_k141_21439:3822-4421	352	2	600	0	100.00%	100%
ERR4406727_k141_1850:2-592	353	1	591	1	100	100%
SRR17722164_k141_7876:3-593	354	3	591	1	100	100%
SRR17722303_k141_254:854-1393	354	3	540	0	99.63%	91%
SRR17780637_k141_38:1-540	354	3	540	0	99.63%	91%
SRR17722688_k141_2097:3-593	355	1	591	1	100	100%
SRR1779124_k141_4357:1-588	356	3	588	1	100	100%
SRR3131732_k141_1351:3-557	356	3	555	0	99.82%	94%
SRR9865627_k141_5864:3-545	356	3	543	0	99.63%	92%
SRR6257453_k119_1948:952-1527	357	2	576	1	100	100%
ERR4406954_k141_51:1-567	357	2	567	0	100.00%	98%
SRR1779127_k141_9843:2-571	358	1	570	1	100	100%
SRR17722539_k141_2253:3070-3633	359	1	564	1	100	100%
SRR21171168_k141_2256:491-1048	360	2	558	1	100	100%
SRR17722643_k141_241:1807-2322	360	2	516	0	99.42%	92%
SRR17722661_k141_306:3-557	361	1	555	1	100	100%
S_ID093_T3_k141_1205:2404-2955	362	3	552	1	100	100%
SRR17779857_k141_119:4304-4855	362	3	552	0	99.82%	100%
SRR5405789_k141_8360:1684-2235	362	3	552	0	100.00%	100%
SRR17722637_k141_4627:2-553	363	1	552	1	100	100%
SRR17780316_k141_639:2328-2879	364	1	552	1	100	100%
S_ID024_T2_k141_4199:3428-3976	365	3	549	1	100	100%
S_ID032_T3_k141_1310:3428-3976	365	3	549	0	100.00%	100%
S_ID056_T2_k141_41:233-781	365	3	549	0	100.00%	100%
S_ID055_T2_k141_2077:1-549	366	3	549	1	100	100%
SRR5963207_k141_1992:2050-2586	366	3	537	0	100.00%	97%
SRR5405943_k119_5801:1-516	366	3	516	0	100.00%	93%
ERR1600427_k141_1582:10137-10676	367	57	540	1	100	100%
ERR4406697_k141_612:41-580	367	57	540	0	99.81%	100%
S_ID031_T4_k141_730:6161-6700	367	57	540	0	100.00%	100%
S_ID032_T2_k141_332:11042-11581	367	57	540	0	100.00%	100%
S_ID051_T1_k141_1799:11045-11584	367	57	540	0	100.00%	100%
S_ID051_T3_k141_2808:11045-11584	367	57	540	0	100.00%	100%
S_ID055_T2_k141_2077:549-1088	367	57	540	0	100.00%	100%
SRR13774593_k141_6382:579-1118	367	57	540	0	100.00%	100%
SRR17722106_k141_88:3916-4455	367	57	540	0	100.00%	100%
SRR17722643_k141_261:4156-4695	367	57	540	0	100.00%	100%
SRR17722707_k141_339:1625-2164	367	57	540	0	100.00%	100%
SRR17780045_k141_1065:2766-3305	367	57	540	0	100.00%	100%
SRR17780076_k141_1909:5675-6214	367	57	540	0	100.00%	100%
SRR17780488_k141_719:1276-1815	367	57	540	0	100.00%	100%
SRR17780516_k141_2527:3916-4455	367	57	540	0	100.00%	100%
SRR17780517_k141_5213:3901-4440	367	57	540	0	100.00%	100%
SRR17780612_k141_527:3721-4260	367	57	540	0	100.00%	100%
SRR17780618_k141_2794:896-1435	367	57	540	0	100.00%	100%
SRR17780651_k141_2514:3940-4479	367	57	540	0	100.00%	100%
SRR17780705_k141_2707:1994-2533	367	57	540	0	100.00%	100%
SRR17780708_k141_3542:6679-7218	367	57	540	0	100.00%	100%
SRR3131716_k141_695:2490-3029	367	57	540	0	100.00%	100%
SRR3132067_k141_1967:3916-4455	367	57	540	0	100.00%	100%
SRR3132253_k141_3607:4073-4612	367	57	540	0	100.00%	100%
SRR5405619_k141_2759:2316-2855	367	57	540	0	100.00%	100%
SRR5405638_k141_1806:4074-4613	367	57	540	0	100.00%	100%
SRR5405651_k141_873:4156-4695	367	57	540	0	100.00%	100%
SRR5405673_k141_637:5733-6272	367	57	540	0	100.00%	100%
SRR5405706_k141_5075:5736-6275	367	57	540	0	100.00%	100%
SRR5405708_k141_2164:5735-6274	367	57	540	0	100.00%	100%
SRR5405709_k141_1507:5733-6272	367	57	540	0	100.00%	100%
SRR5405745_k141_1045:5834-6373	367	57	540	0	100.00%	100%
SRR5405856_k141_999:5816-6355	367	57	540	0	100.00%	100%
SRR5405861_k141_1177:5792-6331	367	57	540	0	100.00%	100%
SRR5405901_k119_456:5711-6250	367	57	540	0	100.00%	100%
SRR5405943_k119_5801:516-1055	367	57	540	0	100.00%	100%
SRR5405964_k119_2424:4051-4590	367	57	540	0	100.00%	100%
SRR5405965_k119_1501:641-1180	367	57	540	0	100.00%	100%
SRR5963137_k141_1401:5733-6272	367	57	540	0	100.00%	100%
SRR5963138_k141_2958:5733-6272	367	57	540	0	100.00%	100%
SRR5963169_k141_868:47-586	367	57	540	0	100.00%	100%
SRR5963170_k141_3030:5733-6272	367	57	540	0	100.00%	100%
SRR5963201_k141_1408:3843-4382	367	57	540	0	100.00%	100%
SRR5963207_k141_1992:1511-2050	367	57	540	0	100.00%	100%
SRR5963229_k141_722:5733-6272	367	57	540	0	100.00%	100%
SRR5963239_k141_1179:5689-6228	367	57	540	0	100.00%	100%
SRR5963396_k141_1262:3703-4242	367	57	540	0	100.00%	100%
SRR5963415_k141_1484:3318-3857	367	57	540	0	100.00%	100%
SRR5963427_k141_16840:2767-3306	367	57	540	0	100.00%	100%
SRR6257403_k119_546:447-986	367	57	540	0	100.00%	100%
SRR6257428_k119_5564:5770-6309	367	57	540	0	100.00%	100%
SRR6257429_k119_1389:5770-6309	367	57	540	0	100.00%	100%
SRR6257432_k119_3200:3296-3835	367	57	540	0	100.00%	100%
SRR6257434_k119_350:5770-6309	367	57	540	0	100.00%	100%
SRR6257439_k119_8433:3296-3835	367	57	540	0	100.00%	100%
SRR6257514_k119_1221:5771-6310	367	57	540	0	100.00%	100%
ERR4406769_k141_62:546-1031	367	57	486	0	99.79%	90%
SRR17780402_k141_1660:3-542	368	1	540	1	100	100%
SRR4408141_k119_32638:2426-2962	369	1	537	1	100	100%
SRR5405709_k141_2172:2081-2614	370	3	534	1	100	100%
SRR17722748_k141_3265:1997-2506	370	3	510	0	99.80%	95%
SRR13774561_k141_144:1902-2408	370	3	507	0	99.41%	94%
ERR4407223_k141_2710:1362-1892	371	9	531	1	100	100%
S_ID064_T3_k141_2003:662-1192	371	9	531	0	100.00%	100%
SRR13774486_k141_31:662-1192	371	9	531	0	100.00%	100%
SRR17722306_k141_1612:409-939	371	9	531	0	100.00%	100%
SRR17722307_k141_1378:662-1192	371	9	531	0	100.00%	100%
SRR5405899_k119_3105:620-1150	371	9	531	0	100.00%	100%
SRR5405900_k119_996:640-1170	371	9	531	0	100.00%	100%
SRR5963392_k141_5234:618-1148	371	9	531	0	100.00%	100%
SRR6257430_k119_1294:640-1170	371	9	531	0	100.00%	100%
SRR17722540_k141_1302:2-529	372	3	528	1	100	100%
SRR5963215_k141_3511:1-522	372	3	522	0	100.00%	98%
SRR17722684_k141_3299:2757-3248	372	3	492	0	99.39%	93%
SRR17780033_k141_4923:914-1441	373	1	528	1	100	100%
SRR13774428_k141_7667:2-526	374	5	525	1	100	100%
SRR13622848_k141_1506:2-508	374	5	507	0	99.80%	96%
SRR17722025_k141_2420:1-483	374	5	483	0	99.79%	92%
ERR4407165_k141_2958:5884-6363	374	5	480	0	99.79%	91%
SRR6257448_k119_4065:3-482	374	5	480	0	99.79%	91%
SRR17722101_k141_210:3-527	375	1	525	1	100	100%
SRR13774563_k141_300:12560-13081	376	1	522	1	100	100%
SRR1779110_k141_3736:2-523	377	2	522	1	100	100%
SRR5963301_k141_14619:3-488	377	2	486	0	99.59%	93%
SRR17780363_k141_6345:540-1055	378	1	516	1	100	100%
ERR4406616_k141_8037:1-513	379	1	513	1	100	100%
SRR5405619_k141_1233:1-510	380	1	510	1	100	100%
S_ID031_T4_k141_730:4285-4791	381	23	507	1	100	100%
S_ID032_T2_k141_332:9166-9672	381	23	507	0	100.00%	100%
S_ID051_T1_k141_1799:9169-9675	381	23	507	0	100.00%	100%
S_ID051_T3_k141_2808:9169-9675	381	23	507	0	100.00%	100%
SRR13622786_k141_20391:1471-1977	381	23	507	0	100.00%	100%
SRR25947340_k141_15411:9188-9694	381	23	507	0	100.00%	100%
S_ID041_T4_k141_742:9923-10414	381	23	492	0	100.00%	97%
S_ID054_T1_k141_10842:5565-6056	381	23	492	0	100.00%	97%
S_ID059_T3_k141_3933:4285-4776	381	23	492	0	100.00%	97%
S_ID064_T3_k141_13:11988-12479	381	23	492	0	100.00%	97%
SRR13774479_k141_2686:2-493	381	23	492	0	100.00%	97%
SRR13774482_k141_3265:2-493	381	23	492	0	100.00%	97%
SRR17722726_k141_416:2328-2819	381	23	492	0	100.00%	97%
SRR17722728_k141_207:3353-3844	381	23	492	0	100.00%	97%
SRR17722934_k141_540:3251-3742	381	23	492	0	100.00%	97%
SRR17722935_k141_725:4277-4768	381	23	492	0	100.00%	97%
SRR17722942_k141_2905:645-1136	381	23	492	0	100.00%	97%
SRR17779966_k141_459:2327-2818	381	23	492	0	100.00%	97%
SRR17780364_k141_3309:2-493	381	23	492	0	100.00%	97%
SRR17780366_k141_10830:2-493	381	23	492	0	100.00%	97%
SRR5405657_k141_3312:1-471	381	23	471	0	100.00%	92%
SRR5405866_k119_1513:1-471	381	23	471	0	100.00%	92%
SRR1779145_k141_8550:3-464	381	23	462	0	100.00%	91%
SRR17722126_k141_1177:2-508	382	1	507	1	100	100%
SRR17779857_k141_462:237-743	383	2	507	1	100	100%
ERR4406673_k141_13042:2-499	383	2	498	0	99.80%	98%
SRR13622651_k141_23197:8344-8847	384	1	504	1	100	100%
SRR21171168_k141_597:3-506	385	1	504	1	100	100%
SRR17722206_k141_136:2593-3093	386	1	501	1	100	100%
SRR5405983_k119_10530:593-1090	387	1	498	1	100	100%
ERR4407199_k141_4305:2602-3096	388	1	495	1	100	100%
S_ID037_T4_k141_5099:609-1103	389	11	495	1	100	100%
S_ID040_T3_k141_6464:2818-3312	389	11	495	0	100.00%	100%
S_ID042_T2_k141_11895:2818-3312	389	11	495	0	100.00%	100%
S_ID042_T4_k141_2218:2818-3312	389	11	495	0	100.00%	100%
S_ID062_T4_k141_4399:608-1102	389	11	495	0	100.00%	100%
S_ID063_T3_k141_2093:608-1102	389	11	495	0	100.00%	100%
S_ID063_T4_k141_5839:608-1102	389	11	495	0	100.00%	100%
S_ID064_T3_k141_3504:610-1104	389	11	495	0	100.00%	100%
SRR21171111_k141_1081:2361-2855	389	11	495	0	100.00%	100%
SRR5405774_k141_1008:109-603	389	11	495	0	99.80%	100%
SRR5406001_k119_2354:116-610	389	11	495	0	100.00%	100%
S_ID054_T3_k141_1159:3004-3498	390	4	495	1	100	100%
SRR21171124_k141_90:1722-2216	390	4	495	0	100.00%	100%
SRR21171266_k141_119:9609-10103	390	4	495	0	100.00%	100%
SRR9865639_k141_309:2615-3109	390	4	495	0	100.00%	100%
S_ID057_T3_k141_2307:2-496	391	2	495	1	100	100%
SRR13622851_k141_19460:3-473	391	2	471	0	99.79%	95%
SRR17780720_k141_1663:719-1213	392	2	495	1	100	100%
S_ID018_T1_k141_21503:1-453	392	2	453	0	99.12%	91%
ERR4406770_k141_8055:291-782	393	3	492	1	100	100%
SRR3131752_k141_3150:267-758	393	3	492	0	100.00%	100%
SRR7217779_k141_39750:60-551	393	3	492	0	100.00%	100%
S_ID086_T4_k141_3439:336-827	394	1	492	1	100	100%
ERR4406920_k141_8680:1-486	395	1	486	1	100	100%
SRR13622935_k141_13716:2135-2617	396	6	483	1	100	100%
SRR17722488_k141_1552:890-1372	396	6	483	0	99.79%	100%
SRR17722726_k141_3467:1628-2110	396	6	483	0	100.00%	100%
SRR17722732_k141_6556:1586-2068	396	6	483	0	100.00%	100%
SRR17722733_k141_7047:1628-2110	396	6	483	0	100.00%	100%
SRR6257451_k119_919:2132-2614	396	6	483	0	100.00%	100%
SRR13774443_k141_2910:486-968	397	19	483	1	100	100%
SRR13774483_k141_2752:336-818	397	19	483	0	100.00%	100%
SRR13774485_k141_1140:336-818	397	19	483	0	100.00%	100%
SRR13774621_k141_1377:336-818	397	19	483	0	100.00%	100%
SRR13774660_k141_2466:900-1382	397	19	483	0	100.00%	100%
SRR13774673_k141_172:702-1184	397	19	483	0	100.00%	100%
SRR13774675_k141_107:391-873	397	19	483	0	100.00%	100%
SRR13774677_k141_342:391-873	397	19	483	0	100.00%	100%
SRR17722262_k141_920:336-818	397	19	483	0	100.00%	100%
SRR17722613_k141_57:36-518	397	19	483	0	100.00%	100%
SRR17722707_k141_75:336-818	397	19	483	0	100.00%	100%
SRR17779870_k141_1544:1197-1679	397	19	483	0	100.00%	100%
SRR17780028_k141_169:336-818	397	19	483	0	100.00%	100%
SRR17780035_k141_412:1080-1562	397	19	483	0	100.00%	100%
SRR17780039_k141_4533:782-1264	397	19	483	0	100.00%	100%
SRR17780046_k141_161:336-818	397	19	483	0	100.00%	100%
SRR17780267_k141_1178:1196-1678	397	19	483	0	100.00%	100%
SRR17780613_k141_84:336-818	397	19	483	0	100.00%	100%
SRR3132129_k141_900:336-818	397	19	483	0	100.00%	100%
S_ID032_T4_k141_7850:1638-2114	398	1	477	1	100	100%
ERR4406955_k141_3511:4332-4805	399	26	474	1	100	100%
ERR4407116_k141_8448:4333-4806	399	26	474	0	100.00%	100%
ERR4407118_k141_3954:4333-4806	399	26	474	0	100.00%	100%
ERR4407122_k141_1740:38202-38675	399	26	474	0	100.00%	100%
ERR4407213_k141_2911:14572-15045	399	26	474	0	99.58%	100%
ERR4407216_k141_63:14572-15045	399	26	474	0	99.58%	100%
SRR17722161_k141_6375:38449-38922	399	26	474	0	100.00%	100%
SRR17722162_k141_100:38449-38922	399	26	474	0	100.00%	100%
SRR17722163_k141_504:38333-38806	399	26	474	0	100.00%	100%
SRR17722164_k141_1753:38449-38922	399	26	474	0	100.00%	100%
SRR17722165_k141_622:38449-38922	399	26	474	0	100.00%	100%
SRR17722166_k141_315:38449-38922	399	26	474	0	100.00%	100%
SRR17722171_k141_1760:38449-38922	399	26	474	0	100.00%	100%
SRR17722172_k141_2119:38449-38922	399	26	474	0	100.00%	100%
SRR17779929_k141_5433:22766-23239	399	26	474	0	99.58%	100%
SRR17779969_k141_2964:19431-19904	399	26	474	0	100.00%	100%
SRR17779972_k141_4429:38428-38901	399	26	474	0	100.00%	100%
SRR17779973_k141_330:38428-38901	399	26	474	0	100.00%	100%
SRR17779974_k141_692:38428-38901	399	26	474	0	100.00%	100%
SRR17779975_k141_3130:38428-38901	399	26	474	0	100.00%	100%
SRR17780413_k141_1703:4332-4805	399	26	474	0	100.00%	100%
SRR17780414_k141_910:4332-4805	399	26	474	0	100.00%	100%
SRR17780418_k141_1894:4332-4805	399	26	474	0	100.00%	100%
SRR17780548_k141_601:4333-4806	399	26	474	0	100.00%	100%
SRR3132453_k141_214:1742-2215	399	26	474	0	99.16%	100%
SRR7217583_k141_4403:6315-6788	399	26	474	0	99.16%	100%
ERR4407035_k141_6707:98504-98977	400	4	474	1	100	100%
ERR4407037_k141_801:8132-8605	400	4	474	0	100.00%	100%
ERR4407039_k141_466:8132-8605	400	4	474	0	100.00%	100%
ERR4407040_k141_209:8132-8605	400	4	474	0	100.00%	100%
ERR4407170_k141_5766:36187-36660	401	3	474	1	100	100%
SRR5405729_k141_2802:19963-20436	401	3	474	0	99.58%	100%
SRR5405730_k141_7229:81091-81564	401	3	474	0	99.58%	100%
SRR13622564_k141_1905:104042-104515	402	6	474	1	100	100%
SRR13622565_k141_19857:52454-52927	402	6	474	0	100.00%	100%
